year,week,hour,generator,value
2035,42,138,PT1 0 solar,0.0
2035,42,139,PT1 0 solar,0.0
2035,42,140,PT1 0 solar,0.0
2035,42,141,PT1 0 solar,0.0
2035,42,142,PT1 0 solar,0.0
2035,42,143,PT1 0 solar,0.0
2035,42,144,PT1 0 solar,0.0
2035,42,145,PT1 0 solar,0.0
2035,42,146,PT1 0 solar,0.0
2035,42,147,PT1 0 solar,0.0
2035,42,148,PT1 0 solar,0.0
2035,42,149,PT1 0 solar,0.0
2035,42,150,PT1 0 solar,0.0
2035,42,151,PT1 0 solar,2.358922668173669
2035,42,152,PT1 0 solar,192.46784166982306
2035,42,153,PT1 0 solar,312.13600340671945
2035,42,154,PT1 0 solar,389.48481571030794
2035,42,155,PT1 0 solar,419.5459356033479
2035,42,156,PT1 0 solar,426.1662639203873
2035,42,157,PT1 0 solar,381.4060904390484
2035,42,158,PT1 0 solar,326.8595005218756
2035,42,159,PT1 0 solar,271.12073823347754
2035,42,160,PT1 0 solar,150.96787840763068
2035,42,161,PT1 0 solar,19.343753281606936
2035,42,162,PT1 0 solar,0.0
2035,42,163,PT1 0 solar,0.0
2035,42,164,PT1 0 solar,0.0
2035,42,165,PT1 0 solar,0.0
2035,42,166,PT1 0 solar,0.0
2035,42,167,PT1 0 solar,0.0
2045,21,0,PT1 0 solar,0.0
2045,21,1,PT1 0 solar,0.0
2045,21,2,PT1 0 solar,0.0
2045,21,3,PT1 0 solar,0.0
2045,21,4,PT1 0 solar,0.0
2045,21,5,PT1 0 solar,0.0
2045,21,6,PT1 0 solar,3.19475159524067
2045,21,7,PT1 0 solar,148.45257946050464
2045,21,8,PT1 0 solar,381.8943658734819
2045,21,9,PT1 0 solar,531.5304280879574
2045,21,10,PT1 0 solar,599.5718846854845
2045,21,11,PT1 0 solar,611.5540469391835
2045,21,12,PT1 0 solar,597.9306882800716
2045,21,13,PT1 0 solar,566.8514178029905
2045,21,14,PT1 0 solar,532.297194943932
2045,21,15,PT1 0 solar,479.0623166900523
2045,21,16,PT1 0 solar,353.29729949143467
2045,21,17,PT1 0 solar,215.78600764353837
2045,21,18,PT1 0 solar,77.74789247728364
2045,21,19,PT1 0 solar,0.0
2045,21,20,PT1 0 solar,0.0
2045,21,21,PT1 0 solar,0.0
2045,21,22,PT1 0 solar,0.0
2045,21,23,PT1 0 solar,0.0
2045,21,24,PT1 0 solar,0.0
2045,21,25,PT1 0 solar,0.0
2045,21,26,PT1 0 solar,0.0
2045,21,27,PT1 0 solar,0.0
2045,21,28,PT1 0 solar,0.0
2045,21,29,PT1 0 solar,0.0
2045,21,30,PT1 0 solar,1.283646045677654
2045,21,31,PT1 0 solar,152.34726738950872
2045,21,32,PT1 0 solar,378.001335379907
2045,21,33,PT1 0 solar,541.7038216943065
2045,21,34,PT1 0 solar,657.5917629303492
2045,21,35,PT1 0 solar,733.2535270674847
2045,21,36,PT1 0 solar,725.6228116880576
2045,21,37,PT1 0 solar,670.5626388827047
2045,21,38,PT1 0 solar,600.8816998910467
2045,21,39,PT1 0 solar,516.5065127260958
2045,21,40,PT1 0 solar,382.85935391398885
2045,21,41,PT1 0 solar,219.12200661998588
2045,21,42,PT1 0 solar,74.702353177153
2045,21,43,PT1 0 solar,0.0
2045,21,44,PT1 0 solar,0.0
2045,21,45,PT1 0 solar,0.0
2045,21,46,PT1 0 solar,0.0
2045,21,47,PT1 0 solar,0.0
2045,21,48,PT1 0 solar,0.0
2045,21,49,PT1 0 solar,0.0
2045,21,50,PT1 0 solar,0.0
2045,21,51,PT1 0 solar,0.0
2045,21,52,PT1 0 solar,0.0
2045,21,53,PT1 0 solar,0.0
2045,21,54,PT1 0 solar,0.0
2045,21,55,PT1 0 solar,155.65416260379442
2045,21,56,PT1 0 solar,391.09449832874174
2045,21,57,PT1 0 solar,558.3455818635754
2045,21,58,PT1 0 solar,672.76481195098
2045,21,59,PT1 0 solar,755.3386500772851
2045,21,60,PT1 0 solar,781.6978574007891
2045,21,61,PT1 0 solar,750.405176800733
2045,21,62,PT1 0 solar,671.1729749764105
2045,21,63,PT1 0 solar,556.8256675376983
2045,21,64,PT1 0 solar,414.8460760419472
2045,21,65,PT1 0 solar,254.177628594199
2045,21,66,PT1 0 solar,90.94977731440618
2045,21,67,PT1 0 solar,0.0
2045,21,68,PT1 0 solar,0.0
2045,21,69,PT1 0 solar,0.0
2045,21,70,PT1 0 solar,0.0
2045,21,71,PT1 0 solar,0.0
2045,21,72,PT1 0 solar,0.0
2045,21,73,PT1 0 solar,0.0
2045,21,74,PT1 0 solar,0.0
2045,21,75,PT1 0 solar,0.0
2045,21,76,PT1 0 solar,0.0
2045,21,77,PT1 0 solar,0.0
2045,21,78,PT1 0 solar,6.418414288943688
2045,21,79,PT1 0 solar,153.79487159272108
2045,21,80,PT1 0 solar,360.4725271520657
2045,21,81,PT1 0 solar,558.2077526227469
2045,21,82,PT1 0 solar,695.4118541827872
2045,21,83,PT1 0 solar,773.0486649303724
2045,21,84,PT1 0 solar,798.9411400376139
2045,21,85,PT1 0 solar,777.1019040458232
2045,21,86,PT1 0 solar,706.6345393565152
2045,21,87,PT1 0 solar,595.4381482544759
2045,21,88,PT1 0 solar,444.56146900264713
2045,21,89,PT1 0 solar,266.23127045331574
2045,21,90,PT1 0 solar,93.00784258711356
2045,21,91,PT1 0 solar,0.0
2045,21,92,PT1 0 solar,0.0
2045,21,93,PT1 0 solar,0.0
2045,21,94,PT1 0 solar,0.0
2045,21,95,PT1 0 solar,0.0
2045,21,96,PT1 0 solar,0.0
2045,21,97,PT1 0 solar,0.0
2045,21,98,PT1 0 solar,0.0
2045,21,99,PT1 0 solar,0.0
2045,21,100,PT1 0 solar,0.0
2045,21,101,PT1 0 solar,0.0
2045,21,102,PT1 0 solar,0.0
2045,21,103,PT1 0 solar,151.19483185893594
2045,21,104,PT1 0 solar,392.0306857213863
2045,21,105,PT1 0 solar,573.6787520741112
2045,21,106,PT1 0 solar,693.7144245494419
2045,21,107,PT1 0 solar,770.8088928306212
2045,21,108,PT1 0 solar,797.694513353816
2045,21,109,PT1 0 solar,776.028793336097
2045,21,110,PT1 0 solar,707.0413868534192
2045,21,111,PT1 0 solar,595.4507844000381
2045,21,112,PT1 0 solar,444.43708227174477
2045,21,113,PT1 0 solar,266.984481418537
2045,21,114,PT1 0 solar,93.95764278976215
2045,21,115,PT1 0 solar,0.0
2045,21,116,PT1 0 solar,0.0
2045,21,117,PT1 0 solar,0.0
2045,21,118,PT1 0 solar,0.0
2045,21,119,PT1 0 solar,0.0
2045,21,120,PT1 0 solar,0.0
2045,21,121,PT1 0 solar,0.0
2045,21,122,PT1 0 solar,0.0
2045,21,123,PT1 0 solar,0.0
2045,21,124,PT1 0 solar,0.0
2045,21,125,PT1 0 solar,0.0
2045,21,126,PT1 0 solar,1.1041917510637942
2045,21,127,PT1 0 solar,147.41116655486232
2045,21,128,PT1 0 solar,389.9610541999594
2045,21,129,PT1 0 solar,568.4768589940115
2045,21,130,PT1 0 solar,687.835598378968
2045,21,131,PT1 0 solar,764.0129957241459
2045,21,132,PT1 0 solar,790.9116122072941
2045,21,133,PT1 0 solar,768.1819719742113
2045,21,134,PT1 0 solar,698.1039256286595
2045,21,135,PT1 0 solar,588.5216263522906
2045,21,136,PT1 0 solar,439.4501007950939
2045,21,137,PT1 0 solar,265.95665582728947
2045,21,138,PT1 0 solar,94.5634051779089
2045,21,139,PT1 0 solar,0.0
2045,21,140,PT1 0 solar,0.0
2045,21,141,PT1 0 solar,0.0
2045,21,142,PT1 0 solar,0.0
2045,21,143,PT1 0 solar,0.0
2045,21,144,PT1 0 solar,0.0
2045,21,145,PT1 0 solar,0.0
2045,21,146,PT1 0 solar,0.0
2045,21,147,PT1 0 solar,0.0
2045,21,148,PT1 0 solar,0.0
2045,21,149,PT1 0 solar,0.0
2045,21,150,PT1 0 solar,11.048637464043741
2045,21,151,PT1 0 solar,147.84357886788
2045,21,152,PT1 0 solar,336.996281149929
2045,21,153,PT1 0 solar,489.10387844673215
2045,21,154,PT1 0 solar,605.7140139770713
2045,21,155,PT1 0 solar,671.7062285494603
2045,21,156,PT1 0 solar,701.4188280019649
2045,21,157,PT1 0 solar,686.6362724822485
2045,21,158,PT1 0 solar,622.8774666656411
2045,21,159,PT1 0 solar,527.4356002250015
2045,21,160,PT1 0 solar,402.70101152401145
2045,21,161,PT1 0 solar,245.7681607379488
2045,21,162,PT1 0 solar,89.92348010051909
2045,21,163,PT1 0 solar,0.0
2045,21,164,PT1 0 solar,0.0
2045,21,165,PT1 0 solar,0.0
2045,21,166,PT1 0 solar,0.0
2045,21,167,PT1 0 solar,0.0
2045,42,0,PT1 0 solar,0.0
2045,42,1,PT1 0 solar,0.0
2045,42,2,PT1 0 solar,0.0
2045,42,3,PT1 0 solar,0.0
2045,42,4,PT1 0 solar,0.0
2045,42,5,PT1 0 solar,0.0
2045,42,6,PT1 0 solar,0.0
2045,42,7,PT1 0 solar,10.950990251268166
2045,42,8,PT1 0 solar,166.01121219363586
2045,42,9,PT1 0 solar,276.2909043061148
2045,42,10,PT1 0 solar,364.6600874689223
2045,42,11,PT1 0 solar,195.97569686893144
2045,42,12,PT1 0 solar,389.30668393988225
2045,42,13,PT1 0 solar,357.76656109968593
2045,42,14,PT1 0 solar,281.4053864586448
2045,42,15,PT1 0 solar,212.76719612764668
2045,42,16,PT1 0 solar,118.89141730408589
2045,42,17,PT1 0 solar,18.131786383282442
2045,42,18,PT1 0 solar,0.0
2045,42,19,PT1 0 solar,0.0
2045,42,20,PT1 0 solar,0.0
2045,42,21,PT1 0 solar,0.0
2045,42,22,PT1 0 solar,0.0
2045,42,23,PT1 0 solar,0.0
2045,42,24,PT1 0 solar,0.0
2045,42,25,PT1 0 solar,0.0
2045,42,26,PT1 0 solar,0.0
2045,42,27,PT1 0 solar,0.0
2045,42,28,PT1 0 solar,0.0
2045,42,29,PT1 0 solar,0.0
2045,42,30,PT1 0 solar,0.0
2045,42,31,PT1 0 solar,6.89799852547647
2045,42,32,PT1 0 solar,140.66704326494553
2045,42,33,PT1 0 solar,231.45546312946485
2045,42,34,PT1 0 solar,309.6633803265773
2045,42,35,PT1 0 solar,350.33562185746035
2045,42,36,PT1 0 solar,391.2251471862378
2045,42,37,PT1 0 solar,376.07162989809206
2045,42,38,PT1 0 solar,325.46205553185683
2045,42,39,PT1 0 solar,273.6746976941885
2045,42,40,PT1 0 solar,170.06699139580206
2045,42,41,PT1 0 solar,31.414696243078648
2045,42,42,PT1 0 solar,0.0
2045,42,43,PT1 0 solar,0.0
2045,42,44,PT1 0 solar,0.0
2045,42,45,PT1 0 solar,0.0
2045,42,46,PT1 0 solar,0.0
2045,42,47,PT1 0 solar,0.0
2045,42,48,PT1 0 solar,0.0
2045,42,49,PT1 0 solar,0.0
2045,42,50,PT1 0 solar,0.0
2045,42,51,PT1 0 solar,0.0
2045,42,52,PT1 0 solar,0.0
2045,42,53,PT1 0 solar,0.0
2045,42,54,PT1 0 solar,0.0
2045,42,55,PT1 0 solar,9.147459732549487
2045,42,56,PT1 0 solar,176.96179256539432
2045,42,57,PT1 0 solar,271.21121225226614
2045,42,58,PT1 0 solar,360.43311035751424
2045,42,59,PT1 0 solar,412.3217778640006
2045,42,60,PT1 0 solar,501.6338600248495
2045,42,61,PT1 0 solar,513.2387061734319
2045,42,62,PT1 0 solar,454.0757990053826
2045,42,63,PT1 0 solar,357.87793149853144
2045,42,64,PT1 0 solar,209.4876305077807
2045,42,65,PT1 0 solar,36.37532100463502
2045,42,66,PT1 0 solar,0.0
2045,42,67,PT1 0 solar,0.0
2045,42,68,PT1 0 solar,0.0
2045,42,69,PT1 0 solar,0.0
2045,42,70,PT1 0 solar,0.0
2045,42,71,PT1 0 solar,0.0
2045,42,72,PT1 0 solar,0.0
2045,42,73,PT1 0 solar,0.0
2045,42,74,PT1 0 solar,0.0
2045,42,75,PT1 0 solar,0.0
2045,42,76,PT1 0 solar,0.0
2045,42,77,PT1 0 solar,0.0
2045,42,78,PT1 0 solar,0.0
2045,42,79,PT1 0 solar,7.9362763256072935
2045,42,80,PT1 0 solar,217.34246329891263
2045,42,81,PT1 0 solar,362.25098791317475
2045,42,82,PT1 0 solar,454.70613621078513
2045,42,83,PT1 0 solar,494.5725796108421
2045,42,84,PT1 0 solar,519.7865869959725
2045,42,85,PT1 0 solar,510.90250294542085
2045,42,86,PT1 0 solar,426.4886574000263
2045,42,87,PT1 0 solar,321.81839697829815
2045,42,88,PT1 0 solar,184.4027326708966
2045,42,89,PT1 0 solar,29.431774625187327
2045,42,90,PT1 0 solar,0.0
2045,42,91,PT1 0 solar,0.0
2045,42,92,PT1 0 solar,0.0
2045,42,93,PT1 0 solar,0.0
2045,42,94,PT1 0 solar,0.0
2045,42,95,PT1 0 solar,0.0
2045,42,96,PT1 0 solar,0.0
2045,42,97,PT1 0 solar,0.0
2045,42,98,PT1 0 solar,0.0
2045,42,99,PT1 0 solar,0.0
2045,42,100,PT1 0 solar,0.0
2045,42,101,PT1 0 solar,0.0
2045,42,102,PT1 0 solar,0.0
2045,42,103,PT1 0 solar,6.305761197459789
2045,42,104,PT1 0 solar,160.7245386881311
2045,42,105,PT1 0 solar,268.7084190522001
2045,42,106,PT1 0 solar,348.69434447821453
2045,42,107,PT1 0 solar,322.63670007957796
2045,42,108,PT1 0 solar,312.3812731750863
2045,42,109,PT1 0 solar,248.78310437180323
2045,42,110,PT1 0 solar,194.54554943989166
2045,42,111,PT1 0 solar,147.16472935978146
2045,42,112,PT1 0 solar,88.54835675472447
2045,42,113,PT1 0 solar,15.241781428480547
2045,42,114,PT1 0 solar,0.0
2045,42,115,PT1 0 solar,0.0
2045,42,116,PT1 0 solar,0.0
2045,42,117,PT1 0 solar,0.0
2045,42,118,PT1 0 solar,0.0
2045,42,119,PT1 0 solar,0.0
2045,42,120,PT1 0 solar,0.0
2045,42,121,PT1 0 solar,0.0
2045,42,122,PT1 0 solar,0.0
2045,42,123,PT1 0 solar,0.0
2045,42,124,PT1 0 solar,0.0
2045,42,125,PT1 0 solar,0.0
2045,42,126,PT1 0 solar,0.0
2045,42,127,PT1 0 solar,3.5783255664313325
2045,42,128,PT1 0 solar,203.88787610576776
2045,42,129,PT1 0 solar,342.08679715064466
2045,42,130,PT1 0 solar,410.017173208658
2045,42,131,PT1 0 solar,408.50569918457046
2045,42,132,PT1 0 solar,372.31957670401783
2045,42,133,PT1 0 solar,351.8245839657102
2045,42,134,PT1 0 solar,296.34783218305137
2045,42,135,PT1 0 solar,261.13772387572084
2045,42,136,PT1 0 solar,154.28305372551011
2045,42,137,PT1 0 solar,21.00818333913172
2045,42,138,PT1 0 solar,0.0
2045,42,139,PT1 0 solar,0.0
2045,42,140,PT1 0 solar,0.0
2045,42,141,PT1 0 solar,0.0
2045,42,142,PT1 0 solar,0.0
2045,42,143,PT1 0 solar,0.0
2045,42,144,PT1 0 solar,0.0
2045,42,145,PT1 0 solar,0.0
2045,42,146,PT1 0 solar,0.0
2045,42,147,PT1 0 solar,0.0
2045,42,148,PT1 0 solar,0.0
2045,42,149,PT1 0 solar,0.0
2045,42,150,PT1 0 solar,0.0
2045,42,151,PT1 0 solar,2.358922668173669
2045,42,152,PT1 0 solar,192.46784166982306
2045,42,153,PT1 0 solar,312.13600340671945
2045,42,154,PT1 0 solar,389.48481571030794
2045,42,155,PT1 0 solar,419.5459356033479
2045,42,156,PT1 0 solar,426.1662639203873
2045,42,157,PT1 0 solar,381.4060904390484
2045,42,158,PT1 0 solar,326.8595005218756
2045,42,159,PT1 0 solar,271.12073823347754
2045,42,160,PT1 0 solar,150.96787840763068
2045,42,161,PT1 0 solar,19.343753281606936
2045,42,162,PT1 0 solar,0.0
2045,42,163,PT1 0 solar,0.0
2045,42,164,PT1 0 solar,0.0
2045,42,165,PT1 0 solar,0.0
2045,42,166,PT1 0 solar,0.0
2045,42,167,PT1 0 solar,0.0
2025,21,0,ES1 0 CCGT new,0.0
2025,21,1,ES1 0 CCGT new,0.0
2025,21,2,ES1 0 CCGT new,0.0
2025,21,3,ES1 0 CCGT new,0.0
2025,21,4,ES1 0 CCGT new,0.0
2025,21,5,ES1 0 CCGT new,0.0
2025,21,6,ES1 0 CCGT new,0.0
2025,21,7,ES1 0 CCGT new,0.0
2025,21,8,ES1 0 CCGT new,0.0
2025,21,9,ES1 0 CCGT new,0.0
2025,21,10,ES1 0 CCGT new,0.0
2025,21,11,ES1 0 CCGT new,0.0
2025,21,12,ES1 0 CCGT new,0.0
2025,21,13,ES1 0 CCGT new,0.0
2025,21,14,ES1 0 CCGT new,0.0
2025,21,15,ES1 0 CCGT new,0.0
2025,21,16,ES1 0 CCGT new,0.0
2025,21,17,ES1 0 CCGT new,0.0
2025,21,18,ES1 0 CCGT new,0.0
2025,21,19,ES1 0 CCGT new,0.0
2025,21,20,ES1 0 CCGT new,0.0
2025,21,21,ES1 0 CCGT new,0.0
2025,21,22,ES1 0 CCGT new,0.0
2025,21,23,ES1 0 CCGT new,0.0
2025,21,24,ES1 0 CCGT new,0.0
2025,21,25,ES1 0 CCGT new,0.0
2025,21,26,ES1 0 CCGT new,0.0
2025,21,27,ES1 0 CCGT new,0.0
2025,21,28,ES1 0 CCGT new,0.0
2025,21,29,ES1 0 CCGT new,0.0
2025,21,30,ES1 0 CCGT new,0.0
2025,21,31,ES1 0 CCGT new,0.0
2025,21,32,ES1 0 CCGT new,0.0
2025,21,33,ES1 0 CCGT new,0.0
2025,21,34,ES1 0 CCGT new,0.0
2025,21,35,ES1 0 CCGT new,0.0
2025,21,36,ES1 0 CCGT new,0.0
2025,21,37,ES1 0 CCGT new,0.0
2025,21,38,ES1 0 CCGT new,0.0
2025,21,39,ES1 0 CCGT new,0.0
2025,21,40,ES1 0 CCGT new,0.0
2025,21,41,ES1 0 CCGT new,0.0
2025,21,42,ES1 0 CCGT new,0.0
2025,21,43,ES1 0 CCGT new,0.0
2025,21,44,ES1 0 CCGT new,0.0
2025,21,45,ES1 0 CCGT new,0.0
2025,21,46,ES1 0 CCGT new,0.0
2025,21,47,ES1 0 CCGT new,0.0
2025,21,48,ES1 0 CCGT new,0.0
2025,21,49,ES1 0 CCGT new,0.0
2025,21,50,ES1 0 CCGT new,0.0
2025,21,51,ES1 0 CCGT new,0.0
2025,21,52,ES1 0 CCGT new,0.0
2025,21,53,ES1 0 CCGT new,0.0
2025,21,54,ES1 0 CCGT new,0.0
2025,21,55,ES1 0 CCGT new,0.0
2025,21,56,ES1 0 CCGT new,0.0
2025,21,57,ES1 0 CCGT new,0.0
2025,21,58,ES1 0 CCGT new,0.0
2025,21,59,ES1 0 CCGT new,0.0
2025,21,60,ES1 0 CCGT new,0.0
2025,21,61,ES1 0 CCGT new,0.0
2025,21,62,ES1 0 CCGT new,0.0
2025,21,63,ES1 0 CCGT new,0.0
2025,21,64,ES1 0 CCGT new,0.0
2025,21,65,ES1 0 CCGT new,0.0
2025,21,66,ES1 0 CCGT new,0.0
2025,21,67,ES1 0 CCGT new,0.0
2025,21,68,ES1 0 CCGT new,0.0
2025,21,69,ES1 0 CCGT new,0.0
2025,21,70,ES1 0 CCGT new,0.0
2025,21,71,ES1 0 CCGT new,0.0
2025,21,72,ES1 0 CCGT new,0.0
2025,21,73,ES1 0 CCGT new,0.0
2025,21,74,ES1 0 CCGT new,0.0
2025,21,75,ES1 0 CCGT new,0.0
2025,21,76,ES1 0 CCGT new,0.0
2025,21,77,ES1 0 CCGT new,0.0
2025,21,78,ES1 0 CCGT new,0.0
2025,21,79,ES1 0 CCGT new,0.0
2025,21,80,ES1 0 CCGT new,0.0
2025,21,81,ES1 0 CCGT new,0.0
2025,21,82,ES1 0 CCGT new,0.0
2025,21,83,ES1 0 CCGT new,0.0
2025,21,84,ES1 0 CCGT new,0.0
2025,21,85,ES1 0 CCGT new,0.0
2025,21,86,ES1 0 CCGT new,0.0
2025,21,87,ES1 0 CCGT new,0.0
2025,21,88,ES1 0 CCGT new,0.0
2025,21,89,ES1 0 CCGT new,0.0
2025,21,90,ES1 0 CCGT new,0.0
2025,21,91,ES1 0 CCGT new,0.0
2025,21,92,ES1 0 CCGT new,0.0
2025,21,93,ES1 0 CCGT new,0.0
2025,21,94,ES1 0 CCGT new,0.0
2025,21,95,ES1 0 CCGT new,0.0
2025,21,96,ES1 0 CCGT new,0.0
2025,21,97,ES1 0 CCGT new,0.0
2025,21,98,ES1 0 CCGT new,0.0
2025,21,99,ES1 0 CCGT new,0.0
2025,21,100,ES1 0 CCGT new,0.0
2025,21,101,ES1 0 CCGT new,0.0
2025,21,102,ES1 0 CCGT new,0.0
2025,21,103,ES1 0 CCGT new,0.0
2025,21,104,ES1 0 CCGT new,0.0
2025,21,105,ES1 0 CCGT new,0.0
2025,21,106,ES1 0 CCGT new,0.0
2025,21,107,ES1 0 CCGT new,0.0
2025,21,108,ES1 0 CCGT new,0.0
2025,21,109,ES1 0 CCGT new,0.0
2025,21,110,ES1 0 CCGT new,0.0
2025,21,111,ES1 0 CCGT new,0.0
2025,21,112,ES1 0 CCGT new,0.0
2025,21,113,ES1 0 CCGT new,0.0
2025,21,114,ES1 0 CCGT new,0.0
2025,21,115,ES1 0 CCGT new,0.0
2025,21,116,ES1 0 CCGT new,0.0
2025,21,117,ES1 0 CCGT new,0.0
2025,21,118,ES1 0 CCGT new,0.0
2025,21,119,ES1 0 CCGT new,0.0
2025,21,120,ES1 0 CCGT new,0.0
2025,21,121,ES1 0 CCGT new,0.0
2025,21,122,ES1 0 CCGT new,0.0
2025,21,123,ES1 0 CCGT new,0.0
2025,21,124,ES1 0 CCGT new,0.0
2025,21,125,ES1 0 CCGT new,0.0
2025,21,126,ES1 0 CCGT new,0.0
2025,21,127,ES1 0 CCGT new,0.0
2025,21,128,ES1 0 CCGT new,0.0
2025,21,129,ES1 0 CCGT new,0.0
2025,21,130,ES1 0 CCGT new,0.0
2025,21,131,ES1 0 CCGT new,0.0
2025,21,132,ES1 0 CCGT new,0.0
2025,21,133,ES1 0 CCGT new,0.0
2025,21,134,ES1 0 CCGT new,0.0
2025,21,135,ES1 0 CCGT new,0.0
2025,21,136,ES1 0 CCGT new,0.0
2025,21,137,ES1 0 CCGT new,0.0
2025,21,138,ES1 0 CCGT new,0.0
2025,21,139,ES1 0 CCGT new,0.0
2025,21,140,ES1 0 CCGT new,0.0
2025,21,141,ES1 0 CCGT new,0.0
2025,21,142,ES1 0 CCGT new,0.0
2025,21,143,ES1 0 CCGT new,0.0
2025,21,144,ES1 0 CCGT new,0.0
2025,21,145,ES1 0 CCGT new,0.0
2025,21,146,ES1 0 CCGT new,0.0
2025,21,147,ES1 0 CCGT new,0.0
2025,21,148,ES1 0 CCGT new,0.0
2025,21,149,ES1 0 CCGT new,0.0
2025,21,150,ES1 0 CCGT new,0.0
2025,21,151,ES1 0 CCGT new,0.0
2025,21,152,ES1 0 CCGT new,0.0
2025,21,153,ES1 0 CCGT new,0.0
2025,21,154,ES1 0 CCGT new,0.0
2025,21,155,ES1 0 CCGT new,0.0
2025,21,156,ES1 0 CCGT new,0.0
2025,21,157,ES1 0 CCGT new,0.0
2025,21,158,ES1 0 CCGT new,0.0
2025,21,159,ES1 0 CCGT new,0.0
2025,21,160,ES1 0 CCGT new,0.0
2025,21,161,ES1 0 CCGT new,0.0
2025,21,162,ES1 0 CCGT new,0.0
2025,21,163,ES1 0 CCGT new,0.0
2025,21,164,ES1 0 CCGT new,0.0
2025,21,165,ES1 0 CCGT new,0.0
2025,21,166,ES1 0 CCGT new,0.0
2025,21,167,ES1 0 CCGT new,0.0
2025,42,0,ES1 0 CCGT new,0.0
2025,42,1,ES1 0 CCGT new,0.0
2025,42,2,ES1 0 CCGT new,0.0
2025,42,3,ES1 0 CCGT new,0.0
2025,42,4,ES1 0 CCGT new,0.0
2025,42,5,ES1 0 CCGT new,0.0
2025,42,6,ES1 0 CCGT new,0.0
2025,42,7,ES1 0 CCGT new,0.0
2025,42,8,ES1 0 CCGT new,0.0
2025,42,9,ES1 0 CCGT new,0.0
2025,42,10,ES1 0 CCGT new,0.0
2025,42,11,ES1 0 CCGT new,0.0
2025,42,12,ES1 0 CCGT new,0.0
2025,42,13,ES1 0 CCGT new,0.0
2025,42,14,ES1 0 CCGT new,0.0
2025,42,15,ES1 0 CCGT new,0.0
2025,42,16,ES1 0 CCGT new,0.0
2025,42,17,ES1 0 CCGT new,0.0
2025,42,18,ES1 0 CCGT new,0.0
2025,42,19,ES1 0 CCGT new,0.0
2025,42,20,ES1 0 CCGT new,0.0
2025,42,21,ES1 0 CCGT new,0.0
2025,42,22,ES1 0 CCGT new,0.0
2025,42,23,ES1 0 CCGT new,0.0
2025,42,24,ES1 0 CCGT new,0.0
2025,42,25,ES1 0 CCGT new,0.0
2025,42,26,ES1 0 CCGT new,0.0
2025,42,27,ES1 0 CCGT new,0.0
2025,42,28,ES1 0 CCGT new,0.0
2025,42,29,ES1 0 CCGT new,0.0
2025,42,30,ES1 0 CCGT new,0.0
2025,42,31,ES1 0 CCGT new,0.0
2025,42,32,ES1 0 CCGT new,0.0
2025,42,33,ES1 0 CCGT new,0.0
2025,42,34,ES1 0 CCGT new,0.0
2025,42,35,ES1 0 CCGT new,0.0
2025,42,36,ES1 0 CCGT new,0.0
2025,42,37,ES1 0 CCGT new,0.0
2025,42,38,ES1 0 CCGT new,0.0
2025,42,39,ES1 0 CCGT new,0.0
2025,42,40,ES1 0 CCGT new,0.0
2025,42,41,ES1 0 CCGT new,0.0
2025,42,42,ES1 0 CCGT new,0.0
2025,42,43,ES1 0 CCGT new,0.0
2025,42,44,ES1 0 CCGT new,0.0
2025,42,45,ES1 0 CCGT new,0.0
2025,42,46,ES1 0 CCGT new,0.0
2025,42,47,ES1 0 CCGT new,0.0
2025,42,48,ES1 0 CCGT new,0.0
2025,42,49,ES1 0 CCGT new,0.0
2025,42,50,ES1 0 CCGT new,0.0
2025,42,51,ES1 0 CCGT new,0.0
2025,42,52,ES1 0 CCGT new,0.0
2025,42,53,ES1 0 CCGT new,0.0
2025,42,54,ES1 0 CCGT new,0.0
2025,42,55,ES1 0 CCGT new,0.0
2025,42,56,ES1 0 CCGT new,0.0
2025,42,57,ES1 0 CCGT new,0.0
2025,42,58,ES1 0 CCGT new,0.0
2025,42,59,ES1 0 CCGT new,0.0
2025,42,60,ES1 0 CCGT new,0.0
2025,42,61,ES1 0 CCGT new,0.0
2025,42,62,ES1 0 CCGT new,0.0
2025,42,63,ES1 0 CCGT new,0.0
2025,42,64,ES1 0 CCGT new,0.0
2025,42,65,ES1 0 CCGT new,0.0
2025,42,66,ES1 0 CCGT new,0.0
2025,42,67,ES1 0 CCGT new,0.0
2025,42,68,ES1 0 CCGT new,0.0
2025,42,69,ES1 0 CCGT new,0.0
2025,42,70,ES1 0 CCGT new,0.0
2025,42,71,ES1 0 CCGT new,0.0
2025,42,72,ES1 0 CCGT new,0.0
2025,42,73,ES1 0 CCGT new,0.0
2025,42,74,ES1 0 CCGT new,0.0
2025,42,75,ES1 0 CCGT new,0.0
2025,42,76,ES1 0 CCGT new,0.0
2025,42,77,ES1 0 CCGT new,0.0
2025,42,78,ES1 0 CCGT new,0.0
2025,42,79,ES1 0 CCGT new,0.0
2025,42,80,ES1 0 CCGT new,0.0
2025,42,81,ES1 0 CCGT new,0.0
2025,42,82,ES1 0 CCGT new,0.0
2025,42,83,ES1 0 CCGT new,0.0
2025,42,84,ES1 0 CCGT new,0.0
2025,42,85,ES1 0 CCGT new,0.0
2025,42,86,ES1 0 CCGT new,0.0
2025,42,87,ES1 0 CCGT new,0.0
2025,42,88,ES1 0 CCGT new,0.0
2025,42,89,ES1 0 CCGT new,0.0
2025,42,90,ES1 0 CCGT new,0.0
